,id,gender,birthday,age,agreement_status,renewal_agreement_status,sequence_agreement_number,expense_all,expense_in_contract,visits_on_contract,saledate,enddate
5087,cee99166-cd40-4ecd,Женский,1998-06-23T00:00:00,24,Закрыт,Отказ от продления,1,26000.0,26000.0,31,2022-02-20T00:00:00,2023-02-26T23:59:59
5088,c54abd8d-d2bd-4e2a,Мужской,1990-02-03T00:00:00,33,Закрыт,Продлено,1,30935.75,26000.0,38,2022-02-20T00:00:00,2023-02-19T23:59:59
5089,689e9dc5-dfa1-4813,Женский,1995-10-11T00:00:00,27,Закрыт,Продлено,1,30935.75,26000.0,63,2022-02-20T00:00:00,2023-02-19T23:59:59
5090,e279535e-4eed-4822,Мужской,1973-06-26T00:00:00,49,Закрыт,Продлено,4,104146.8,25000.0,192,2022-02-20T00:00:00,2023-03-21T23:59:59
5091,f3f3ddae-8e45-4461,Женский,1982-03-15T00:00:00,41,Закрыт,Продлено,4,26938.09,25000.0,24,2022-02-19T16:28:14,2023-03-22T23:59:59
5092,e5d19056-d171-4c39,Женский,1973-05-19T00:00:00,49,Закрыт,Не продлено,1,26000.0,26000.0,55,2022-02-19T16:24:49,2023-03-19T23:59:59
5093,a49c8637-27a2-47c2,Женский,1996-04-10T00:00:00,27,Закрыт,Не продлено,1,26000.0,26000.0,43,2022-02-19T16:22:59,2023-03-21T23:59:59
5094,e24076e0-bc10-4afb,Мужской,1976-05-12T00:00:00,46,Закрыт,Продлено,2,58260.64,26000.0,80,2022-02-19T16:19:30,2023-04-01T23:59:59
5095,d77dc6a2-ad94-4989,Женский,1991-09-27T00:00:00,31,Закрыт,Продлено,2,10500.0,1500.0,7,2022-02-19T16:16:41,2022-03-21T23:59:59
5096,1be7c783-affc-40d3,Мужской,2014-06-26T00:00:00,8,Закрыт,Продлено,4,30219.49,0.0,7,2022-02-19T16:11:22,2022-04-11T23:59:59
5097,c98c99a6-f7c2-4b74,Женский,1998-02-22T00:00:00,25,Закрыт,Не продлено,1,26000.0,26000.0,40,2022-02-19T15:50:43,2023-03-30T23:59:59
5098,8a1cd8cf-6348-4def,Женский,1999-11-11T00:00:00,23,Закрыт,Не продлено,1,26000.0,26000.0,37,2022-02-19T15:48:15,2023-03-30T23:59:59
5099,741059f3-e58d-426d,Мужской,1992-05-10T00:00:00,30,Активен,Не требует продления,0,297166.0,240000.0,92,2022-02-19T15:19:01,2025-02-24T23:59:59
5100,64c9fdba-e8c2-48e2,Женский,2017-01-21T00:00:00,6,Закрыт,Не продлено,1,18500.0,18500.0,6,2022-02-19T14:37:03,2022-08-20T23:59:59
5101,b5a44ced-558f-4b67,Женский,1988-01-14T00:00:00,35,Закрыт,Не продлено,1,6200.0,6200.0,6,2022-02-19T13:58:40,2022-08-20T23:59:59
5102,204a886a-0a60-4300,Мужской,1949-11-20T00:00:00,73,Закрыт,Продлено,3,86259.66,25000.0,64,2022-02-19T13:08:24,2023-03-22T23:59:59
5103,d4c75e63-f5b3-4482,Мужской,1990-08-17T00:00:00,32,Закрыт,Продлено,4,137798.5,26000.0,64,2022-02-19T12:51:24,2023-02-19T23:59:59
5104,43201099-9b18-4dfb,Женский,1987-09-28T00:00:00,35,Закрыт,Продлено,4,136218.18,26000.0,50,2022-02-19T12:50:50,2023-02-19T23:59:59
5105,83d829ac-33d4-4372,Женский,1986-02-08T00:00:00,37,Заморожен,Не продлено,1,31734.45,31734.45,6,2022-02-19T12:33:34,2023-08-24T23:59:59
5106,b20c42b1-681c-479a,Женский,1992-01-11T00:00:00,31,Закрыт,Не продлено,3,25000.0,25000.0,75,2022-02-19T12:20:27,2023-03-18T23:59:59
5107,8547fc8a-7f60-4078,Мужской,1991-05-02T00:00:00,32,Закрыт,Отказ от продления,3,103425.0,39000.0,42,2022-02-19T11:03:24,2023-02-19T23:59:59
5108,8c40d016-d27d-4efa,Мужской,1982-03-24T00:00:00,41,Закрыт,Отказ от продления,1,26000.0,26000.0,11,2022-02-19T00:00:00,2023-03-20T23:59:59
5109,3889e321-5dc3-472d,Женский,1970-04-12T00:00:00,53,Закрыт,Продлено,6,101503.55,12400.0,20,2022-02-19T00:00:00,2023-02-18T23:59:59
5110,2b532704-e29f-41b4,Мужской,1981-07-18T00:00:00,41,Закрыт,Продлено,1,0.0,0.0,4,2022-02-19T00:00:00,2022-03-18T23:59:59
5111,036c2615-89f2-4094,Мужской,2012-11-09T00:00:00,10,Закрыт,Продлено,1,0.0,0.0,1,2022-02-19T00:00:00,2022-03-18T23:59:59
5112,df0c153f-950a-49e6,Мужской,1991-01-18T00:00:00,32,Закрыт,Не продлено,1,26000.0,26000.0,10,2022-02-19T00:00:00,2023-03-20T23:59:59
5113,e080a8ce-706e-4adb,Женский,1969-01-19T00:00:00,54,,Не продлено,0,45320.74,0.0,0,2022-02-19T00:00:00,0001-01-01T00:00:00
5114,843b18cc-045b-49ba,Женский,2014-05-30T00:00:00,8,Закрыт,Продлено,14,38037.0,0.0,4,2022-02-19T00:00:00,2022-03-18T23:59:59
5115,826947bf-7af2-460f,Женский,1977-10-03T00:00:00,45,Закрыт,Продлено,1,31196.68,25000.0,11,2022-02-18T19:49:39,2023-01-10T23:59:59
5116,4e1beb4a-0740-4f8a,Женский,1994-01-30T00:00:00,29,Закрыт,Отказ от продления,3,43506.0,39000.0,27,2022-02-18T19:22:30,2023-02-28T23:59:59
5117,693922b1-ae3f-4116,Женский,1997-10-26T00:00:00,25,Закрыт,Отказ от продления,1,32500.0,32500.0,4,2022-02-18T14:27:38,2023-02-27T23:59:59
5118,d51dc9b5-9495-40f4,Женский,1953-05-21T00:00:00,69,Закрыт,Не продлено,3,4589.4,4589.4,33,2022-02-18T14:24:57,2022-08-25T11:14:06
5119,b9cd730c-c2ea-4525,Мужской,1989-07-06T00:00:00,33,Закрыт,Не продлено,1,26000.0,26000.0,57,2022-02-18T13:22:20,2023-03-21T23:59:59
5120,790ccf58-cbec-4257,Мужской,1983-12-19T00:00:00,39,Закрыт,Не продлено,1,22900.0,22900.0,10,2022-02-18T11:08:57,2023-02-23T23:59:59
5121,35a52dd4-03de-4941,Мужской,2014-01-03T00:00:00,9,Закрыт,Не продлено,1,0.0,0.0,8,2022-02-18T10:39:33,2022-03-19T23:59:59
5122,06e68bdc-5ac2-4962,Мужской,1972-10-16T00:00:00,50,Закрыт,Продлено,6,210225.4,26000.0,127,2022-02-18T09:56:51,2023-04-15T23:59:59
5123,ded35699-3063-44e1,Мужской,1977-06-09T00:00:00,45,Закрыт,Продлено,1,180000.0,60000.0,20,2022-02-18T09:40:28,2022-08-18T23:59:59
5124,f2b0884c-de89-4f18,Мужской,1983-10-08T00:00:00,39,Закрыт,Продлено,1,33757.24,28900.0,146,2022-02-18T00:00:00,2023-02-17T23:59:59
5125,eaa67106-ae52-4c89,Женский,1971-03-19T00:00:00,52,Закрыт,Не продлено,2,52520.0,26000.0,34,2022-02-18T00:00:00,2023-03-19T23:59:59
5126,3494dc21-2590-49df,Мужской,1995-07-15T00:00:00,27,Закрыт,Не продлено,1,0.0,0.0,0,2022-02-18T00:00:00,2023-02-17T23:59:59
5127,dd0be0a8-6fea-4c8f,Женский,1982-04-07T00:00:00,41,Закрыт,Отказ от продления,1,39000.0,39000.0,51,2022-02-17T20:32:23,2023-02-19T23:59:59
5128,10d183b4-32e2-478d,Женский,1985-10-17T00:00:00,37,Закрыт,Отказ от продления,1,120000.0,120000.0,21,2022-02-17T20:01:34,2023-02-17T23:59:59
5129,b16efed1-f008-4e7a,Мужской,2010-09-30T00:00:00,12,Закрыт,Продлено,2,23186.14,0.0,19,2022-02-17T19:41:46,2022-05-24T23:59:59
5130,b291e094-73f5-48f4,Мужской,1981-08-06T00:00:00,41,,Не продлено,0,7500.0,0.0,0,2022-02-17T19:22:59,0001-01-01T00:00:00
5131,8baf5278-4132-4444,Женский,1947-05-08T00:00:00,75,Закрыт,Отказ от продления,3,14130.0,0.0,0,2022-02-17T17:17:39,2022-02-27T23:59:59
5132,c8c33318-261e-4c8d,Мужской,1978-03-04T00:00:00,45,Закрыт,Продлено,2,20000.0,20000.0,85,2022-02-17T16:26:32,2023-03-20T23:59:59
5133,4edaaeac-bf4a-4257,Женский,1993-10-05T00:00:00,29,Закрыт,Продлено,1,20000.0,20000.0,43,2022-02-17T16:23:28,2023-03-20T23:59:59
5134,bed9ec85-ecc0-4478,Женский,1987-04-06T00:00:00,36,Закрыт,Отказ от продления,1,26000.0,26000.0,87,2022-02-17T15:38:59,2023-03-16T23:59:59
5135,334ebb9a-c2b8-47da,Мужской,1985-10-24T00:00:00,37,Закрыт,Отказ от продления,1,26000.0,26000.0,61,2022-02-17T15:37:01,2023-03-16T23:59:59
5136,036c2615-89f2-4094,Женский,2011-08-20T00:00:00,11,,Не продлено,0,22794.9,0.0,0,2022-02-17T14:55:03,0001-01-01T00:00:00
5137,db16dfd9-342c-446a,Женский,2018-08-01T00:00:00,4,,Не продлено,0,0.0,0.0,0,2022-02-17T14:51:01,0001-01-01T00:00:00
5138,0dc9c924-a259-44a3,Женский,1969-11-24T00:00:00,53,Закрыт,Не продлено,3,82300.0,28900.0,41,2022-02-17T11:50:59,2023-03-05T23:59:59
5139,f6721095-5b8b-46c5,Мужской,1989-04-29T00:00:00,34,Закрыт,Отказ от продления,1,39000.0,39000.0,41,2022-02-17T10:17:38,2023-02-27T23:59:59
5140,a0a7e1a5-f236-42e7,Мужской,2002-01-06T00:00:00,21,Закрыт,Не продлено,1,26000.0,26000.0,29,2022-02-17T00:00:00,2023-02-16T23:59:59
5141,b685c704-d181-43e5,Мужской,1996-06-22T00:00:00,26,Закрыт,Отказ от продления,1,26000.0,26000.0,41,2022-02-17T00:00:00,2023-03-05T23:59:59
5142,404aec9c-75bc-4d62,Мужской,1988-03-27T00:00:00,35,Закрыт,Отказ от продления,1,0.0,0.0,1,2022-02-17T00:00:00,2022-03-03T23:59:59
5143,c57c2578-67a8-4d0e,Мужской,2011-03-09T00:00:00,12,Активен,Не продлено,2,24240.0,0.0,45,2022-02-17T00:00:00,2023-06-16T23:59:59
5144,392b0996-90e2-4766,Мужской,1982-08-14T00:00:00,40,Закрыт,Не продлено,2,64750.0,32250.0,10,2022-02-17T00:00:00,2023-03-18T23:59:59
5145,d6a4a0d5-b21c-4212,Мужской,1999-04-15T00:00:00,24,Закрыт,Не продлено,1,26000.0,26000.0,37,2022-02-17T00:00:00,2023-03-18T23:59:59
5146,c07c4aa5-4f3d-44a5,Мужской,1997-11-04T00:00:00,25,Закрыт,Не продлено,1,1211.0,1211.0,1,2022-02-16T20:46:24,2022-03-12T23:59:59
5147,d42f88ba-80da-474a,Женский,1973-05-30T00:00:00,49,Закрыт,Продлено,1,57400.15,26000.0,100,2022-02-16T20:43:43,2023-03-18T23:59:59
5148,e663ddf7-fb74-4810,Мужской,1985-08-09T00:00:00,37,Закрыт,Не продлено,1,27500.0,27500.0,26,2022-02-16T19:33:46,2023-03-16T23:59:59
5149,068719c7-f5de-49a4,Женский,1978-07-09T00:00:00,44,Закрыт,Не продлено,1,7500.0,7500.0,4,2022-02-16T17:59:20,2022-03-20T23:59:59
5150,ffaec39a-1246-4c62,Мужской,1978-02-17T00:00:00,45,Закрыт,Продлено,2,58477.03,26000.0,2,2022-02-16T17:40:24,2023-03-11T23:59:59
5151,113b162e-48b2-4283,Мужской,2015-03-06T00:00:00,8,Закрыт,Не продлено,3,68650.0,24800.0,16,2022-02-16T17:38:59,2023-02-19T23:59:59
5152,12669b32-b1ba-4d16,Мужской,1986-05-03T00:00:00,37,Закрыт,Продлено,1,35043.32,32500.0,57,2022-02-16T17:37:37,2023-02-19T23:59:59
5153,e9d179f3-672e-499e,Женский,1988-12-13T00:00:00,34,Закрыт,Не продлено,1,26000.0,26000.0,18,2022-02-16T17:29:22,2023-03-23T23:59:59
5154,dbb2fcbd-8b06-4a5d,Мужской,1995-02-13T00:00:00,28,Закрыт,Продлено,1,31481.95,28900.0,65,2022-02-16T17:28:10,2023-02-24T23:59:59
5155,fcc543d5-955b-48ff,Мужской,1991-05-31T00:00:00,31,Закрыт,Отказ от продления,1,26000.0,26000.0,17,2022-02-16T17:25:49,2023-02-16T23:59:59
5156,ae7bc543-8af8-4285,Мужской,1995-03-22T00:00:00,28,Закрыт,Не продлено,1,26000.0,26000.0,30,2022-02-16T17:12:50,2023-03-16T23:59:59
5157,956c42da-075a-4765,Женский,2002-07-31T00:00:00,20,Закрыт,Продлено,1,38643.58,26000.0,101,2022-02-16T16:31:30,2023-03-23T23:59:59
5158,7eb2b258-e7d9-46d3,Мужской,1974-02-22T00:00:00,49,Закрыт,Продлено,3,92682.43,26000.0,148,2022-02-16T16:28:59,2023-03-07T23:59:59
5159,10d183b4-32e2-478d,Женский,1985-10-17T00:00:00,37,,Не продлено,0,120000.0,0.0,0,2022-02-16T15:09:28,0001-01-01T00:00:00
5160,ff8485ee-406e-4633,Женский,1995-03-02T00:00:00,28,Закрыт,Не продлено,2,47700.0,26000.0,8,2022-02-16T13:42:59,2023-02-16T23:59:59
5161,159d129e-339d-4532,Мужской,1981-02-03T00:00:00,42,Закрыт,Не продлено,1,26000.0,26000.0,88,2022-02-16T13:07:51,2023-02-28T23:59:59
5162,9153f4e3-802f-4724,Женский,1995-06-18T00:00:00,27,Активен,Не продлено,1,32876.65,32876.65,29,2022-02-16T00:00:00,2023-05-15T23:59:59
5163,e395dd7b-4597-48fa,Мужской,1983-09-23T00:00:00,39,Закрыт,Не продлено,1,0.0,0.0,16,2022-02-16T00:00:00,2022-08-15T23:59:59
5164,ab44518e-aba2-4dac,Женский,1982-08-19T00:00:00,40,Закрыт,Продлено,15,21900.0,0.0,4,2022-02-16T00:00:00,2022-03-29T23:59:59
5165,d33c63a3-77f5-4f81,Мужской,1988-04-19T00:00:00,35,Активен,Не продлено,1,0.0,0.0,160,2022-02-16T00:00:00,2025-02-15T23:59:59
5166,c5722aeb-a316-4127,Мужской,1995-01-29T00:00:00,28,Активен,Не продлено,1,32876.65,32876.65,44,2022-02-16T00:00:00,2023-05-15T23:59:59
5167,3fc52c41-61ed-4c14,Женский,1975-12-17T00:00:00,47,Закрыт,Продлено,7,265370.25,60800.0,73,2022-02-15T20:39:23,2023-02-20T23:59:59
5168,b48481be-6127-4b48,Мужской,2011-10-21T00:00:00,11,Закрыт,Не продлено,2,45075.0,22800.0,18,2022-02-15T18:46:33,2023-04-18T23:59:59
5169,943fbda2-6f5f-48d5,Мужской,1981-03-26T00:00:00,42,Закрыт,Продлено,2,29311.52,27500.0,19,2022-02-15T18:43:17,2023-04-18T23:59:59
5170,9a0976fd-53eb-44dc,Женский,1998-01-26T00:00:00,25,Закрыт,Отказ от продления,1,26000.0,26000.0,24,2022-02-15T17:34:09,2023-03-23T23:59:59
5171,7f8ab0a6-32dc-49a2,Женский,1964-08-31T00:00:00,58,Закрыт,Не продлено,6,39000.0,1500.0,18,2022-02-15T16:42:35,2022-04-01T23:59:59
5172,d78c0d27-a6cd-428f,Мужской,2008-10-01T00:00:00,14,Закрыт,Не продлено,2,54800.0,25300.0,37,2022-02-15T16:22:18,2023-02-15T23:59:59
5173,c5a9304b-df87-453d,Мужской,2012-08-08T00:00:00,10,Закрыт,Не продлено,1,0.0,0.0,32,2022-02-15T16:19:25,2023-02-15T23:59:59
5174,5826cf25-1dda-490a,Мужской,1969-08-04T00:00:00,53,Закрыт,Отказ от продления,2,58400.0,25300.0,46,2022-02-15T16:15:34,2023-02-15T23:59:59
5175,36c1f9a2-721b-4e30,Женский,1981-10-28T00:00:00,41,Закрыт,Отказ от продления,1,25300.0,25300.0,9,2022-02-15T16:13:25,2023-02-15T23:59:59
5176,1e54f290-4aa5-4100,Женский,1993-08-09T00:00:00,29,Активен,Не продлено,1,30589.01,30589.01,67,2022-02-15T15:25:17,2023-06-05T23:59:59
5177,acba01ed-f6f4-42c7,Женский,1980-01-25T00:00:00,43,,Не продлено,0,12817.83,0.0,0,2022-02-15T12:36:05,0001-01-01T00:00:00
5178,327a895f-9aba-42d3,Женский,0001-01-01T00:00:00,0,,Не продлено,0,0.0,0.0,0,2022-02-15T12:15:51,0001-01-01T00:00:00
5179,11b2a1ea-7e47-4e3a,Женский,1989-06-16T00:00:00,33,Закрыт,Продлено,1,51605.75,28900.0,26,2022-02-15T11:27:14,2023-03-17T23:59:59
5180,a94fc836-e732-4973,Мужской,1975-11-25T00:00:00,47,,Не продлено,0,39200.0,0.0,0,2022-02-15T11:27:04,0001-01-01T00:00:00
5181,dcf4186a-efe8-4b35,Женский,1998-03-27T00:00:00,25,Закрыт,Отказ от продления,2,39425.0,26000.0,32,2022-02-15T00:00:00,2023-02-14T23:59:59
5182,75ee433d-5528-4d45,Женский,1997-06-27T00:00:00,25,Закрыт,Отказ от продления,1,0.0,0.0,3,2022-02-15T00:00:00,2022-03-01T23:59:59
5183,0104afeb-cf61-4420,Женский,2003-10-29T00:00:00,19,Закрыт,Отказ от продления,1,26000.0,26000.0,18,2022-02-15T00:00:00,2023-02-28T23:59:59
5184,6f378c74-c04b-4002,Женский,2004-03-31T00:00:00,19,Закрыт,Не продлено,2,42500.0,26000.0,45,2022-02-15T00:00:00,2023-03-16T23:59:59
5185,4d48c653-c922-4c5c,Женский,1971-03-03T00:00:00,52,Закрыт,Продлено,1,30313.12,23900.0,60,2022-02-15T00:00:00,2023-01-24T23:59:59
5186,e397da6e-e0aa-47a6,Женский,1958-06-04T00:00:00,64,Закрыт,Не продлено,1,26000.0,26000.0,64,2022-02-15T00:00:00,2023-02-21T23:59:59
5187,9a0ec309-c2c0-4450,Женский,2000-04-11T00:00:00,23,Закрыт,Отказ от продления,1,26000.0,26000.0,15,2022-02-15T00:00:00,2023-03-16T23:59:59
5188,f4f74061-deba-4ef3,Женский,1981-11-02T00:00:00,41,Закрыт,Не продлено,1,1500.0,1500.0,6,2022-02-14T20:43:39,2022-03-14T23:59:59
5189,471c967a-be6c-44ea,Женский,1983-06-07T00:00:00,39,Закрыт,Отказ от продления,1,12400.0,12400.0,0,2022-02-14T18:34:38,2023-02-14T23:59:59
5190,dcfc6d0b-b9ae-4c8a,Мужской,1982-04-30T00:00:00,41,Закрыт,Продлено,1,30955.99,26000.0,112,2022-02-14T17:43:16,2023-02-27T23:59:59
5191,39faf929-084c-4f33,Мужской,2001-06-05T00:00:00,21,Закрыт,Не продлено,7,113540.0,26000.0,0,2022-02-14T16:55:48,2023-03-08T23:59:59
5192,25f1a273-3458-47e4,Женский,2001-07-31T00:00:00,21,Закрыт,Не продлено,2,57900.0,26000.0,0,2022-02-14T16:55:43,2023-03-15T23:59:59
5193,fe8d7001-807f-4c99,Женский,1977-01-09T00:00:00,46,Закрыт,Не продлено,2,45770.0,22900.0,19,2022-02-14T16:52:02,2023-03-17T23:59:59
5194,b7e343ee-6b1f-42a1,Мужской,1985-02-20T00:00:00,38,Закрыт,Отказ от продления,1,26000.0,26000.0,6,2022-02-14T15:47:39,2023-02-28T23:59:59
5195,31a3320c-49a7-4590,Женский,1983-01-16T00:00:00,40,Закрыт,Не продлено,2,64400.0,32500.0,16,2022-02-14T15:42:01,2023-03-02T23:59:59
5196,b4e46cde-d3ac-40eb,Женский,1987-08-02T00:00:00,35,Закрыт,Отказ от продления,1,28900.0,28900.0,13,2022-02-14T15:11:08,2023-03-16T23:59:59
5197,9be85b6f-4862-4732,Мужской,1987-03-04T00:00:00,36,Закрыт,Продлено,1,45389.48,32500.0,88,2022-02-14T13:39:29,2023-03-17T23:59:59
5198,936cf950-eeea-4dd8,Мужской,1968-10-07T00:00:00,54,Закрыт,Не продлено,2,54500.0,26000.0,46,2022-02-14T13:37:46,2023-02-14T23:59:59
5199,1150683f-df3a-439b,Мужской,1982-01-22T00:00:00,41,Активен,Не продлено,5,100000.0,0.0,43,2022-02-14T13:34:29,2024-09-03T23:59:59
5200,14eb73f2-5f20-41e7,Женский,1980-08-06T00:00:00,42,Активен,Отказ от продления,6,159200.0,120000.0,75,2022-02-14T12:08:45,2023-06-04T23:59:59
5201,fae180cb-62ac-4844,Женский,1996-02-02T00:00:00,27,Закрыт,Не продлено,1,26000.0,26000.0,26,2022-02-14T10:27:27,2023-03-16T23:59:59
5202,2c078b1d-fa76-4ce6,Мужской,1993-08-30T00:00:00,29,Закрыт,Продлено,1,34619.0,26000.0,112,2022-02-14T10:25:42,2023-02-14T23:59:59
5203,b563eca4-6e5f-4108,Женский,1996-02-27T00:00:00,27,Закрыт,Не продлено,1,0.0,0.0,2,2022-02-14T00:00:00,2022-02-28T23:59:59
5204,26154603-7d57-4871,Мужской,1984-03-15T00:00:00,39,Закрыт,Не продлено,1,4500.0,4500.0,5,2022-02-14T00:00:00,2022-03-13T23:59:59
5205,be0a935d-e346-4568,Мужской,2001-07-19T00:00:00,21,Активен,Не продлено,1,33001.32,33001.32,21,2022-02-14T00:00:00,2023-06-12T23:59:59
5206,1f3cd867-714a-422f,Мужской,1996-03-05T00:00:00,27,Закрыт,Продлено,1,31991.57,26000.0,83,2022-02-14T00:00:00,2023-02-13T23:59:59
5207,7c2cb66b-c59d-4c94,Женский,1987-07-09T00:00:00,35,Закрыт,Продлено,1,38766.53,26000.0,55,2022-02-14T00:00:00,2023-03-15T23:59:59
5208,32fcd808-7b7b-4c0c,Женский,1994-03-21T00:00:00,29,Закрыт,Продлено,1,47201.9,35500.0,88,2022-02-14T00:00:00,2023-03-07T23:59:59
5209,2df8a6d0-7272-4a38,Мужской,1976-10-20T00:00:00,46,Закрыт,Отказ от продления,2,0.0,0.0,0,2022-02-14T00:00:00,2023-02-13T23:59:59
5210,910fdfb9-1538-45d7,Женский,1989-06-10T00:00:00,33,Закрыт,Не продлено,1,39000.0,39000.0,15,2022-02-14T00:00:00,2023-02-13T23:59:59
5211,a2ab6e46-44c5-4f9f,Мужской,1980-11-12T00:00:00,42,Закрыт,Продлено,5,202692.25,28900.0,207,2022-02-14T00:00:00,2023-02-13T23:59:59
5212,1f5dd6d8-0f3f-4077,Мужской,1977-05-03T00:00:00,46,Активен,Не продлено,1,34716.5,34716.5,5,2022-02-14T00:00:00,2023-08-13T23:59:59
5213,f59b1310-af76-491a,Мужской,1987-11-05T00:00:00,35,Закрыт,Продлено,1,27981.94,22900.0,141,2022-02-14T00:00:00,2023-02-13T23:59:59
5214,96987044-f071-4e8e,Мужской,2001-07-19T00:00:00,21,Активен,Отказ от продления,1,33001.32,33001.32,12,2022-02-14T00:00:00,2023-06-12T23:59:59
5215,1cf92ddb-1296-4f8f,Мужской,1994-09-02T00:00:00,28,Закрыт,Продлено,1,39135.38,26000.0,56,2022-02-14T00:00:00,2023-03-15T23:59:59
5216,eb0af5a3-4b1a-4a52,Женский,1998-08-12T00:00:00,24,Закрыт,Отказ от продления,1,60800.0,60800.0,50,2022-02-13T21:56:35,2023-03-17T23:59:59
5217,6565e4ad-71a6-497a,Женский,1989-12-04T00:00:00,33,Закрыт,Продлено,1,31991.57,26000.0,41,2022-02-13T21:10:16,2023-02-13T23:59:59
5218,05f63196-4f6f-4d67,Мужской,2012-07-09T00:00:00,10,Активен,Не продлено,4,74661.43,20131.43,57,2022-02-13T18:15:46,2023-08-15T23:59:59
5219,cb157a24-7c6c-4879,Женский,1982-02-04T00:00:00,41,Активен,Не продлено,7,138437.52,18635.52,76,2022-02-13T18:00:35,2025-03-08T23:59:59
5220,efd5cdda-d638-4998,Женский,1997-08-10T00:00:00,25,Закрыт,Не продлено,1,0.0,0.0,27,2022-02-13T17:59:40,2023-02-14T23:59:59
5221,cd00287f-d6ef-4299,Мужской,1972-07-20T00:00:00,50,Закрыт,Отказ от продления,1,26000.0,26000.0,9,2022-02-13T17:40:58,2023-03-22T23:59:59
5222,036c2615-89f2-4094,Мужской,1998-06-25T00:00:00,24,Закрыт,Отказ от продления,3,115360.0,26000.0,78,2022-02-13T14:35:33,2023-02-14T23:59:59
5223,305c4aeb-cbef-41a5,Женский,1977-06-25T00:00:00,45,Закрыт,Продлено,3,77757.35,26000.0,15,2022-02-13T13:59:56,2023-03-10T23:59:59
5224,02b10eb7-c912-4cc2,Мужской,1994-03-16T00:00:00,29,Закрыт,Не продлено,2,74500.0,32500.0,42,2022-02-13T13:54:24,2023-04-12T23:59:59
5225,05b171db-fb36-495e,Женский,0001-01-01T00:00:00,0,Закрыт,Не продлено,1,0.0,0.0,0,2022-02-13T11:02:40,2022-03-24T23:59:59
5226,8ae95851-e0f6-4993,Мужской,1975-11-12T00:00:00,47,Закрыт,Продлено,1,35633.06,30500.0,227,2022-02-13T00:00:00,2023-03-14T23:59:59
5227,21e0a7c3-8959-435a,Женский,1975-09-30T00:00:00,47,Закрыт,Продлено,1,46989.03,39000.0,66,2022-02-13T00:00:00,2023-02-12T23:59:59
5228,bb4d49b8-a96f-41d5,Мужской,2015-07-05T00:00:00,7,Закрыт,Продлено,5,86355.1,24800.0,31,2022-02-12T19:16:43,2023-02-12T23:59:59
5229,626ba19f-cc6e-4322,Женский,2015-07-05T00:00:00,7,Закрыт,Продлено,5,86355.1,24800.0,31,2022-02-12T19:12:23,2023-02-12T23:59:59
5230,f479996c-3de6-434f,Мужской,1985-07-03T00:00:00,37,Закрыт,Продлено,1,49500.0,16500.0,23,2022-02-12T17:05:22,2022-05-12T23:59:59
5231,addf5301-bb84-4896,Женский,0001-01-01T00:00:00,0,Закрыт,Отказ от продления,1,0.0,0.0,1,2022-02-12T14:51:18,2022-02-27T23:59:59
5232,8a12c2b5-a998-485a,Мужской,2014-12-26T00:00:00,8,Закрыт,Не продлено,2,0.0,0.0,4,2022-02-12T14:06:11,2022-05-01T23:59:59
5233,df7ede3f-e1ad-4073,Женский,1959-03-25T00:00:00,64,Закрыт,Продлено,1,11337.48,0.0,5,2022-02-12T14:02:06,2022-04-09T23:59:59
5234,6eed46a1-9677-4fce,Женский,1989-11-05T00:00:00,33,Активен,Не продлено,4,86800.09,22030.09,75,2022-02-12T12:31:45,2023-07-13T23:59:59
5235,65818983-d8b7-49ca,Мужской,1992-11-07T00:00:00,30,Закрыт,Продлено,1,35705.54,18600.54,29,2022-02-12T11:01:38,2022-09-20T23:59:59
5236,01529887-55f7-4627,Женский,2006-08-14T00:00:00,16,Закрыт,Продлено,1,15000.0,7500.0,4,2022-02-12T00:00:00,2022-03-11T23:59:59
5237,6c5e308e-726b-413c,Мужской,1990-09-07T00:00:00,32,Закрыт,Отказ от продления,1,0.0,0.0,2,2022-02-12T00:00:00,2022-02-26T23:59:59
5238,b4c13cf9-4d87-4cb6,Мужской,1979-10-01T00:00:00,43,Закрыт,Продлено,1,26000.0,26000.0,8,2022-02-12T00:00:00,2023-02-11T23:59:59
5239,36300b0e-379f-4a9e,Женский,1959-03-16T00:00:00,64,Закрыт,Продлено,1,48842.75,26000.0,62,2022-02-12T00:00:00,2023-02-11T23:59:59
5240,60a51f86-4a38-4ca1,Мужской,1954-06-15T00:00:00,68,Закрыт,Продлено,1,48842.75,26000.0,126,2022-02-12T00:00:00,2023-02-11T23:59:59
5241,bd1ffdc9-677c-478e,Мужской,1980-11-29T00:00:00,42,Закрыт,Отказ от продления,1,26000.0,26000.0,10,2022-02-11T20:57:11,2023-04-10T23:59:59
5242,7988b186-ade3-4e75,Женский,1979-06-16T00:00:00,43,Закрыт,Отказ от продления,4,129160.0,26000.0,11,2022-02-11T20:41:14,2023-04-23T23:59:59
5243,e8a38cfc-617a-4d70,Мужской,2005-04-04T00:00:00,18,Закрыт,Не продлено,1,0.0,0.0,9,2022-02-11T19:31:18,2022-03-12T23:59:59
5244,b28463bf-0038-47c3,Женский,1957-05-12T00:00:00,65,Заморожен,Продлено,5,159125.0,22900.0,33,2022-02-11T14:45:00,2023-06-11T23:59:59
